Video Title,Video ID,User,Comment,Published,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
The Bill Cosby Fun Game,32cTvROF_5c,F. orevergamerz,Oh god  I remember this game from the old 90 s newgrounds. good friggin  choice man   ,2014-08-22,0.875,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,soul gamer Uchiha,Lol   ,2014-09-04,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Scarlet Red Blades,Imma play this on christmas   ,2014-08-27,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,toxic rapier,Look in the background there is a stick man jumping off a bulilding   ,2014-08-20,-0.875,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,George Perez,What s the bill Cosby rape trial.   ,2014-09-06,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Ty CoolKid,9 11   ,2014-08-22,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Edward Elric,carl go away   ,2014-08-23,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,punkyguard,CARL.   ,2014-11-29,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,lissette regalado,Cxxcc   ,2014-09-22,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,HipsterSimmer,Dammit Carl  XD   ,2014-08-03,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,captainprotag0nist,best game ever 13 10 would bang twice  IGN   ,2014-08-13,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Daniela Ceja,that goes to show you  NEVER TAKE PUDDING FROM BILL COSBY   ,2014-08-07,0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,King_Gazzâ„¢,This game should teach you a lesson don t get no free pudding   ,2014-08-09,0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Ty Puckett,dunkeeeeyyy   ,2014-08-06,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Joel Seymour,Love this channel     I think it would look best for you   CinnamonToastKen  if you made it so that your intire right side is in frame. It s alright if  the corner isn t full  but this might just be me  3. Also  play mutant  mudds. Awesome game for 3ds   ,2014-08-03,0.5,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Stephanie Weasenforth,4 13 MUTHAFUKAS     Copy and paste this Homestuck date reference comment    ,2014-08-03,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jesus Perales, The girl is from full house   ,2014-08-13,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jake Waygood, end game song the final countdown   ,2014-08-09,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,tetsuya kuroko,outro plz    ,2014-08-04,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Captain Demo,IGN  11 10   ,2014-08-10,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Bob and Bear,Oh Michele      ,2014-08-05,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,KitKatGaming,nobody likes carl   ,2014-08-10,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Maddy Taylor McCracken,Wait was Bill Cosby REALLY IN A RAPE TRIAL       O.o  0   ,2014-08-04,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,jasmin ferrer,i cant find the game D  can someone tell me how to find it   ,2014-08-03,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,DeathReaper309,If you run out of camera life they die the moment they touch the pudding  you offer.. But you lose a bit of cash when they die too. Worth it though.   ,2014-08-06,-1.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Kimberly Witt,More bil cozbe the fun game   ,2014-08-06,0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jed Johansen,ass dick   ,2014-08-11,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,FruitMS,are you watch my sk videos in my channell      ,2014-08-08,0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,raychel knight,I love knight rider XD. Thats the car I m getting a 1982 Pontiac trans am    ,2014-08-11,0.375,2,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,David Holloway, ,2014-08-08,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Sumibaka Moritani-senpai,My game rate was 100 cinnamon toast ken  10    ,2014-08-06,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,tumblr.kittens,DAT END MUSIC  NEPOLIAN DYNMATIE    ,2014-08-07,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Laura Derowitsch,there using people from full house   ,2014-09-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Erich B,So many dead  Kimmy s in the pit   ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Lady Jessabelle,PLAY MORE BABY GAMES  AHAHHAHAHAHAHAHHAHAHAHAHHA   ,2014-08-02,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Sage Husband,OMG THAT WHITE GIRL IS KIMMY GIBLER FROM FULL HOUSE     D   ,2014-08-02,-0.125,0,0,0,1,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,marten veersoo,i have his headphones    ,2014-08-02,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,12MasterMusic, 5 57 oh yeahhhhhhhhh      ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,"Cat with a C, not a K",Best game EVER    200 10.   ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Marie Garcia,ITS OVER 90000000  10   ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Cosplayandgames,The song sounds like it s being sung by Napoleon D. Brother lol    ,2014-08-02,0.125,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Scarlet Red Blades,Merry christmas   ,2014-08-27,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Edith Nunez,Pewds plays that game   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Meredith McPhail,It s 9 11 minutes long...   ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Alba.D. Hattington,he stil make more money than me in one hour....   ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Felix Nilbog,End song  untitled song the character kip sings at the end of the movie  napoleon dynamite.   ,2014-08-02,0.875,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Andreas Katsikakis,OMG THE WHATCH TIME WAS 911     ,2014-08-02,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,GottaGoBoom,What a weird game   ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,silkyimpala,does everyone like ken like geez lol   ,2014-08-02,-0.5,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Mary Turner,Merry Christmas    ,2014-08-02,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Troill Tove,Best game ever  10 Ken    ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Tiffany AMI,Is that Kip from Napoleon Dynamite singing at the end     ,2014-08-02,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Raul Mejia,3 47 CARL  YOU RE NOT GETTING ANY PUDDING    ,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Neon Novazz,3,2014-08-02,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Crystal NA,LMFAOOO    ,2014-08-02,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,RedNekoNinja Lawlit,Best game ever  I want to play this game now.   ,2014-08-02,0.5,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,_ê_»_µ_ºÑÅ_°___´Ñ€_° ____ÑÅÑ‚Ñ__º_____°,                                                                                                                     ...   ,2014-08-06,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,mm webb,I love this game.    ,2014-08-01,0.5,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Atomic Gumball,100 10   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Brianna Harvey,Call 9 1 1  This video is 9 11 minutes long  D   ,2014-08-01,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Naruto X Uzumaki,7 47  Well     If you ve seen  Napoleon Dynamite   you ll know where this came from.  If not  then I just told you.   ,2014-08-01,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,TheNahaw,You copied pooooodieeeeepieeeeeeee       Sarcasm     ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,America The Brave,I like how he calls kimmy  girl     ,2014-08-01,-0.5,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,BadCherry, CARL   I couldn t stop laughing every time Ken yelled at Carl.   D This  game... it sure was something.   ,2014-08-01,-0.75,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jordan Moreno,That bass line s from 40oz to Freedom by Sublime.   ,2014-08-01,0.625,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,1emmyk, The Bill Cosby fun game has more COPY WRITE issues than any game ever   Ken. Ken  Okay.   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,trinity898,Your best youtuber     1 million here we come   ,2014-08-01,0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Bekah Yee,03 39 AHHHHH      ROSIE O DONNELL                                                    ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Stephanie H.,Omg I remember godfart and rainbowanimations from middle school  There was  even a game with James Brown similar to this one and one with Eddie Murphy  as well.   ,2014-08-01,0.75,0,0,0,1,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,BreeLovesNewYork,that stretching thooo   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Stacey McKenzie,lol You re hilarious XD   ,2014-08-01,0.25,3,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,nicholas D'Amico,Stat awesome ken    ,2014-08-01,0.875,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Justin Gonzaga,Well Pewds copied Dunkeyyyyyy   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,JackadawJack,cool   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Christopher Dempsey,Still a better game than Duke Nukem forever.   ,2014-08-01,0.625,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,MBMxJM,Look at the time of the vid... 9 11 c mon   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,kingmaxlol64,Poods   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Kendama Nerds,Pewdiepies better   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Kawaii Cat,You copying       ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Doodle Bags,i m not even surprised at the weird games you seem to find anymore.   ,2014-08-01,-0.625,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,AmazeingVideos101101,Pudding     ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Cameron Jones,I remember playin dis game back in like 2004 XD  I was such a weird kid back den.   ,2014-08-01,-1.625,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,TheMachva,Man i played this in middle school.   ,2014-08-01,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,alzuxbest,Laughed my ass of xDD   ,2014-08-01,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Shelbee Harmon,Lol   ,2014-08-01,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,undergoddess,Haha the girl is kimmie gibler from full house   P   ,2014-08-01,-0.125,2,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Ela Mongrella,Kimmy Gibbler must get some pretty good allowance.   ,2014-08-01,1.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,shinigamieyeskill, NOTICE ME SENPAI    ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Oranges345,Pewds played dis XD   ,2014-08-01,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Molomjamts Munkhbayar,You better than pewds      ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,ShayeVonSeventy,IT S KIP S SONG TO LAFAWNDUH      D   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,sophia distefano,Bill Cosby is love bill Cosby is life    ,2014-08-01,0.25,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,xX Monkey BoBo Xx,uploaded on my bdayyyyyyy   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Mary Keo,90 Comment   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,juma blkd,Hahahaha hahahahahahah    ,2014-08-01,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,masterfighter25,For some reason I feel like he s already done this game in the past.    ,2014-08-01,-0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Brynn Love,u probably didnt know but the girl had the most cash so you had to kill her   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,SS Galaxi,12 10 Would SMASH   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Chop Norris,Goin old school. Nice.   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Mar Iana,3 26 hahaha  rich white girl    ,2014-08-01,0,1,0,0,1,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Ida HÃ_nninen,WHERE S THE BEAR HAT        ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Fanon Goggles, D   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,SuperNoLifeGamer,ken i see you have the Logitech G430 Surround Sound Gaming Headset if im  right but i also see you dont use the Mic Because You Have a Better Mic but is the mic good or is it shit  3   ,2014-08-01,0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,DÌ¸ÑƒÍÅÌ¨lÍ_aÌ¢_¸ÍÅÍŸ BÌ¸ÍœÒ‘Ì¸aÌ·Ñ†Ì•Í_Í€_¿ÍÅÌ§,you played this in 2014 wow i played this in like 2010   ,2014-08-28,-0.5,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,IcyTheWolf,just looking at the title made me remember the time my little sister  mispronounced his name as Bill Bobsby XD   ,2014-08-01,-0.375,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Reverie Terribly,So. Much. Wilhelm.    ,2014-08-01,0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Brianna Rodriguez,25th c  comment that is xD   ,2014-08-01,-0.125,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Elizabeth Vaughn,Omg I died when Pewds played this.    ,2014-08-01,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Fabulous 123,17th commenter and  CinnamonToastKen U look good today. I hope that this  comment makes u smile   . Like u make me smile everyday    ,2014-08-01,1.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Nazgull123,could you play this game any later than all the other lets players lol    ,2014-08-01,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Ihavetogoand.nope,Oh hello there XD   ,2014-08-01,0,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Lucky Cat,                love meh   ,2014-08-01,0.5,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,FizzyFanskies,I remember playing this game years ago when I was like 9 years old omg   ,2014-08-01,-0.5,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,sasukeisevil97,Woo early on comment    ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Austin Willis,Nice video   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jack Seibold,lol that was awsome   ,2014-08-01,-0.125,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Anthony Kettell,7th comment   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Carl Rose,Sublime on repeat in the background    ,2014-08-01,0.625,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,HoofPrintedHearts,Love you   ,2014-08-01,0.5,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,SunANdMoon Praisers,dunkey brought me here    ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Galexie Pegasus,This is hilarious   3   ,2014-08-01,-0.125,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,tom hsu,62 view     ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Pedro Rodrigues,5   like   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jennifer Cheng,Fifth like 3 love you ken    ,2014-08-01,0.5,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Jesus Rodriguez,       ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,EmiEatsUnicorns,2 03 merry christmas indeed   ,2014-08-01,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Foe Hammer1203,THE SONG AT THE END IS FROM NAPOLEON DYNAMITE  D   ,2014-08-01,-0.125,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,â„“ÏÅÑ• â„“Ñ”__Ïƒ_¸,Cool    ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Victoria Hunter,I love Ken s reactions cx   ,2014-08-01,0.625,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Mercedesisnotamazing,Ha pewds played this and it was so funny   ,2014-08-01,-0.125,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Edward Elric,i love this game   ,2014-08-23,0.5,1,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Lewis Brown,Can t beat a bit of Bill Cosby      ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Justin Gonzaga,Dunkey s best   ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Tiffany AMI,Is that Kip from Napoleon Dynamite singing at the end     ,2014-08-02,-0.25,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Hannah TheBanana,HOLY CRAP 9TH VIEW   ,2014-08-01,-0.375,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Olan Lasquety,Great Video Ken      ,2014-08-01,0,0,0,0,0,0,0,0,0
The Bill Cosby Fun Game,32cTvROF_5c,Mr AwesomeGamer,You can t sell body body parts on ebay. against the rules   ,2014-09-20,0,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Shadowboost,Only one thing you need to do to be a Bill Cosby impressionist.  Sexually  assault the white girls you can find   ,2014-11-16,0,0,0,0,1,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Joe Dirt,The white guy does do a terrible impression tho.   ,2014-12-24,-0.625,0,1,0,1,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,thanugg,I like tah eat the blueberries    ,2015-01-04,-0.5,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,summer dowlig,Did he date rape her    ,2014-11-27,0,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Rawk4Life,MadTV lost its niche when actors like  Will Sasso  Michael McDonald  Phil  Lamarr  Orlando Jones  and Nicole Sullivan left the show.   ,2014-09-07,0,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,dantonm3h,is this the golden globes    ,2015-01-19,-0.125,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,akuma4u,3 06 LOL hey rudyyyyy  gets me every time   ,2014-08-21,0,1,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Diaz23,He has nothing on Aries Spears Madtv fucked up   ,2014-12-09,0,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Kwame Robinson,a boo ga te boo ga te boo ga te im bill cosby lol   ,2015-03-30,-0.375,1,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,xplus93,1 56 Look s at other black guy in room.  How are you cool with this bro    ,2014-06-04,0.125,0,0,0,1,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Caesar Vespasian,I like this.   ,2014-11-06,-0.5,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Pablo Pena,I think it would have been funnier if he did a spot on Bill Cosby and  everyone else still thought it sucked.   ,2014-05-20,0.125,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,vivian walter,that is me during an audition. way better at home practicing   ,2013-11-13,-0.125,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Bo Jangles,Drug them booze  Bill    ,2014-11-24,0,0,0,0,0,0,0,0,1
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,deatho10o, alpachicko hes not white,2010-07-28,0,0,0,0,1,1,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,altarego7,2 50  amazing Bill Clausby  hahaha,2012-03-22,0,2,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,James Hodson,That s why he s a bad impersonator ,2012-10-18,-1.25,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Supa Blank,ouch  that burns gonna need some mustard.  look it up ,2013-06-30,-0.25,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Supa Blank,Cant it be both ,2013-07-01,-0.125,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Swedish Otaku,WTF is with the crowd  Doesn t fit...,2013-08-06,0.375,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,AUSROTTENY2K,aries spears does it better,2010-07-30,0,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Remeez1000,this was embarassing to watch   very sad,2012-12-29,-0.25,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,houchi69,Who the hell is Bill Clawsbee  ,2012-07-03,-0.625,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,idkmyuser1,HAHAH XD,2010-06-08,0,2,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,shootersteve, TheLockerzBoy1 Keegan was one of my teachers at Second City Detroit back  in  98. We still keep in contact. Not only was he a great teacher  he s one  of the kindest human beings you will ever meet in your life. I can t say  enough nice things about him.,2011-01-14,2,0,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,gary fairyteel,respect 2 the people that can do the Bill Cosby impression...its fucking  difficult  P try it  ,2009-12-22,0.125,1,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,Ryan Jorden,that was funny,2009-11-05,-0.125,1,0,0,0,0,0,0,0
Mad TV - Bill Cosby impressionist.,OF6jXd0ZBWM,theXdarkXtreeXburns,now where was i ,2010-02-20,-0.125,0,0,0,0,0,0,0,0
